ID,Name,Rareness,ItemType,LevelRequirement,HonorPointReq,SkillBonusID1,SkillBonusID2,SkillBonusID3,SkillBonusAmount1,SkillBonusAmount2,SkillBonusAmount3,Description2,Description3,
81495,Dragon Jade Armor,2,9,118,4294967039,82,0,0,1,0,0,,,
81496,Dragon Jade Gloves,2,10,118,4294967139,4,0,0,1,0,0,,,
81497,Dragon Jade Gloves,2,10,118,4294967139,83,0,0,1,0,0,,,
81498,Dragon Jade Gloves,2,10,118,4294967139,83,0,0,1,0,0,,,
81499,Dragon Jade Boots,2,12,118,4294967239,2,0,0,1,0,0,,,
81500,Dragon Jade Boots,2,12,118,4294967239,0,3,0,0,1,0,,,
81501,Dragon Jade Boots,2,12,118,4294967239,84,0,0,1,0,0,,,
81502,Power Amulet,2,7,118,4294967139,7,0,0,1,0,0,,,
81503,Power Amulet,2,7,118,4294967139,7,0,0,1,0,0,,,
81504,Power Amulet,2,7,118,4294967139,7,0,0,1,0,0,,,
81505,Dragon Gold Ring,2,11,118,4294967239,6,0,0,1,0,0,,,
81506,Dragon Gold Ring,2,11,118,4294967239,6,0,0,1,0,0,,,
81507,Dragon Gold Ring,2,11,118,4294967239,6,0,0,1,0,0,,,
81508,Nations Salvation,2,13,119,4294966945,58,85,0,1,1,0,,,
81509,Cosmic Sword,2,13,119,4294966945,59,86,0,1,1,0,,,
81510,Cosmic Sword,2,13,119,4294966945,10,11,0,1,1,0,,,
81511,Five Verge Long Blade,2,14,119,4294966945,60,87,0,1,1,0,,,
81512,Long River Blade,2,14,119,4294966945,61,88,0,1,1,0,,,
81513,Long River Blade,2,14,119,4294966945,14,15,0,1,1,0,,,
81514,Heavenly Throwing Marble,2,15,119,4294966945,62,89,0,1,1,0,,,
81515,Stubborn God Marble,2,15,119,4294966945,63,90,0,1,1,0,,,
81516,Stubborn God Marble,2,15,119,4294966945,18,19,0,1,1,0,,,
81517,Dragon Jade Armor,2,9,119,4294967045,1,0,0,1,0,0,,,
81518,Dragon Jade Armor,2,9,119,4294967045,5,0,0,1,0,0,,,
81519,Dragon Jade Armor,2,9,119,4294967045,82,0,0,1,0,0,,,
81520,Dragon Jade Gloves,2,10,119,4294967145,4,0,0,1,0,0,,,
81521,Dragon Jade Gloves,2,10,119,4294967145,83,0,0,1,0,0,,,
81522,Dragon Jade Gloves,2,10,119,4294967145,83,0,0,1,0,0,,,
81523,Dragon Jade Boots,2,12,119,4294967245,2,0,0,1,0,0,,,
81524,Dragon Jade Boots,2,12,119,4294967245,0,3,0,0,1,0,,,
81525,Dragon Jade Boots,2,12,119,4294967245,84,0,0,1,0,0,,,
81526,Power Amulet,2,7,119,4294967145,7,0,0,1,0,0,,,
81527,Power Amulet,2,7,119,4294967145,7,0,0,1,0,0,,,
81528,Power Amulet,2,7,119,4294967145,7,0,0,1,0,0,,,
81529,Dragon Gold Ring,2,11,119,4294967245,6,0,0,1,0,0,,,
81530,Dragon Gold Ring,2,11,119,4294967245,6,0,0,1,0,0,,,
81531,Dragon Gold Ring,2,11,119,4294967245,6,0,0,1,0,0,,,
81532,Nations Salvation,2,13,120,4294966951,58,85,0,1,1,0,,,
81533,Cosmic Sword,2,13,120,4294966951,59,86,0,1,1,0,,,
81534,Cosmic Sword,2,13,120,4294966951,10,11,0,1,1,0,,,
81535,Five Verge Long Blade,2,14,120,4294966951,60,87,0,1,1,0,,,
81536,Long River Blade,2,14,120,4294966951,61,88,0,1,1,0,,,
81537,Long River Blade,2,14,120,4294966951,14,15,0,1,1,0,,,
81538,Heavenly Throwing Marble,2,15,120,4294966951,62,89,0,1,1,0,,,
81539,Stubborn God Marble,2,15,120,4294966951,63,90,0,1,1,0,,,
81540,Stubborn God Marble,2,15,120,4294966951,18,19,0,1,1,0,,,
81541,Dragon Jade Armor,2,9,120,4294967051,1,0,0,1,0,0,,,
81542,Dragon Jade Armor,2,9,120,4294967051,5,0,0,1,0,0,,,
81543,Dragon Jade Armor,2,9,120,4294967051,82,0,0,1,0,0,,,
81544,Dragon Jade Gloves,2,10,120,4294967151,4,0,0,1,0,0,,,
81545,Dragon Jade Gloves,2,10,120,4294967151,83,0,0,1,0,0,,,
81546,Dragon Jade Gloves,2,10,120,4294967151,83,0,0,1,0,0,,,
81547,Dragon Jade Boots,2,12,120,4294967251,2,0,0,1,0,0,,,
81548,Dragon Jade Boots,2,12,120,4294967251,0,3,0,0,1,0,,,
81549,Dragon Jade Boots,2,12,120,4294967251,84,0,0,1,0,0,,,
81550,Power Amulet,2,7,120,4294967151,7,0,0,1,0,0,,,
81551,Power Amulet,2,7,120,4294967151,7,0,0,1,0,0,,,
81552,Power Amulet,2,7,120,4294967151,7,0,0,1,0,0,,,
81553,Dragon Gold Ring,2,11,120,4294967251,6,0,0,1,0,0,,,
81554,Dragon Gold Ring,2,11,120,4294967251,6,0,0,1,0,0,,,
81555,Dragon Gold Ring,2,11,120,4294967251,6,0,0,1,0,0,,,
81556,Nations Salvation,2,13,121,4294966957,58,85,0,1,1,0,,,
81557,Cosmic Sword,2,13,121,4294966957,59,86,0,1,1,0,,,
81558,Cosmic Sword,2,13,121,4294966957,10,11,0,1,1,0,,,
81559,Five Verge Long Blade,2,14,121,4294966957,60,87,0,1,1,0,,,
81560,Long River Blade,2,14,121,4294966957,61,88,0,1,1,0,,,
81561,Long River Blade,2,14,121,4294966957,14,15,0,1,1,0,,,
81562,Heavenly Throwing Marble,2,15,121,4294966957,62,89,0,1,1,0,,,
81563,Stubborn God Marble,2,15,121,4294966957,63,90,0,1,1,0,,,
81564,Stubborn God Marble,2,15,121,4294966957,18,19,0,1,1,0,,,
81565,Dragon Jade Armor,2,9,121,4294967057,1,0,0,1,0,0,,,
81566,Dragon Jade Armor,2,9,121,4294967057,5,0,0,1,0,0,,,
81567,Dragon Jade Armor,2,9,121,4294967057,82,0,0,1,0,0,,,
81568,Dragon Jade Gloves,2,10,121,4294967157,4,0,0,1,0,0,,,
81569,Dragon Jade Gloves,2,10,121,4294967157,83,0,0,1,0,0,,,
81570,Dragon Jade Gloves,2,10,121,4294967157,83,0,0,1,0,0,,,
81571,Dragon Jade Boots,2,12,121,4294967257,2,0,0,1,0,0,,,
81572,Dragon Jade Boots,2,12,121,4294967257,0,3,0,0,1,0,,,
81573,Dragon Jade Boots,2,12,121,4294967257,84,0,0,1,0,0,,,
81574,Power Amulet,2,7,121,4294967157,7,0,0,1,0,0,,,
81575,Power Amulet,2,7,121,4294967157,7,0,0,1,0,0,,,
81576,Power Amulet,2,7,121,4294967157,7,0,0,1,0,0,,,
81577,Dragon Gold Ring,2,11,121,4294967257,6,0,0,1,0,0,,,
81578,Dragon Gold Ring,2,11,121,4294967257,6,0,0,1,0,0,,,
81579,Dragon Gold Ring,2,11,121,4294967257,6,0,0,1,0,0,,,
81580,Nations Salvation,2,13,122,4294966963,58,85,0,1,1,0,,,
81581,Cosmic Sword,2,13,122,4294966963,59,86,0,1,1,0,,,
81582,Cosmic Sword,2,13,122,4294966963,10,11,0,1,1,0,,,
81583,Five Verge Long Blade,2,14,122,4294966963,60,87,0,1,1,0,,,
81584,Long River Blade,2,14,122,4294966963,61,88,0,1,1,0,,,
81585,Long River Blade,2,14,122,4294966963,14,15,0,1,1,0,,,
81586,Heavenly Throwing Marble,2,15,122,4294966963,62,89,0,1,1,0,,,
81587,Stubborn God Marble,2,15,122,4294966963,63,90,0,1,1,0,,,
81588,Stubborn God Marble,2,15,122,4294966963,18,19,0,1,1,0,,,
81589,Dragon Jade Armor,2,9,122,4294967063,1,0,0,1,0,0,,,
81590,Dragon Jade Armor,2,9,122,4294967063,5,0,0,1,0,0,,,
81591,Dragon Jade Armor,2,9,122,4294967063,82,0,0,1,0,0,,,
81592,Dragon Jade Gloves,2,10,122,4294967163,4,0,0,1,0,0,,,
81593,Dragon Jade Gloves,2,10,122,4294967163,83,0,0,1,0,0,,,
81594,Dragon Jade Gloves,2,10,122,4294967163,83,0,0,1,0,0,,,
81595,Dragon Jade Boots,2,12,122,4294967263,2,0,0,1,0,0,,,
81596,Dragon Jade Boots,2,12,122,4294967263,0,3,0,0,1,0,,,
81597,Dragon Jade Boots,2,12,122,4294967263,84,0,0,1,0,0,,,
81598,Power Amulet,2,7,122,4294967163,7,0,0,1,0,0,,,
81599,Power Amulet,2,7,122,4294967163,7,0,0,1,0,0,,,
81600,Power Amulet,2,7,122,4294967163,7,0,0,1,0,0,,,
81601,Dragon Gold Ring,2,11,122,4294967263,6,0,0,1,0,0,,,
81602,Dragon Gold Ring,2,11,122,4294967263,6,0,0,1,0,0,,,
81603,Dragon Gold Ring,2,11,122,4294967263,6,0,0,1,0,0,,,
81604,Nations Salvation,2,13,123,4294966969,58,85,0,1,1,0,,,
81605,Cosmic Sword,2,13,123,4294966969,59,86,0,1,1,0,,,
81606,Cosmic Sword,2,13,123,4294966969,10,11,0,1,1,0,,,
81607,Five Verge Long Blade,2,14,123,4294966969,60,87,0,1,1,0,,,
81608,Long River Blade,2,14,123,4294966969,61,88,0,1,1,0,,,
81609,Long River Blade,2,14,123,4294966969,14,15,0,1,1,0,,,
81610,Heavenly Throwing Marble,2,15,123,4294966969,62,89,0,1,1,0,,,
81611,Stubborn God Marble,2,15,123,4294966969,63,90,0,1,1,0,,,
81612,Stubborn God Marble,2,15,123,4294966969,18,19,0,1,1,0,,,
81613,Dragon Jade Armor,2,9,123,4294967069,1,0,0,1,0,0,,,
81614,Dragon Jade Armor,2,9,123,4294967069,5,0,0,1,0,0,,,
81615,Dragon Jade Armor,2,9,123,4294967069,82,0,0,1,0,0,,,
81616,Dragon Jade Gloves,2,10,123,4294967169,4,0,0,1,0,0,,,
81617,Dragon Jade Gloves,2,10,123,4294967169,83,0,0,1,0,0,,,
81618,Dragon Jade Gloves,2,10,123,4294967169,83,0,0,1,0,0,,,
81619,Dragon Jade Boots,2,12,123,4294967269,2,0,0,1,0,0,,,
81620,Dragon Jade Boots,2,12,123,4294967269,0,3,0,0,1,0,,,
81621,Dragon Jade Boots,2,12,123,4294967269,84,0,0,1,0,0,,,
81622,Power Amulet,2,7,123,4294967169,7,0,0,1,0,0,,,
81623,Power Amulet,2,7,123,4294967169,7,0,0,1,0,0,,,
81624,Power Amulet,2,7,123,4294967169,7,0,0,1,0,0,,,
81625,Dragon Gold Ring,2,11,123,4294967269,6,0,0,1,0,0,,,
81626,Dragon Gold Ring,2,11,123,4294967269,6,0,0,1,0,0,,,
81627,Dragon Gold Ring,2,11,123,4294967269,6,0,0,1,0,0,,,
81628,Nations Salvation,2,13,124,4294966975,58,85,0,1,1,0,,,
81629,Cosmic Sword,2,13,124,4294966975,59,86,0,1,1,0,,,
81630,Cosmic Sword,2,13,124,4294966975,10,11,0,1,1,0,,,
81631,Five Verge Long Blade,2,14,124,4294966975,60,87,0,1,1,0,,,
81632,Long River Blade,2,14,124,4294966975,61,88,0,1,1,0,,,
81633,Long River Blade,2,14,124,4294966975,14,15,0,1,1,0,,,
81634,Heavenly Throwing Marble,2,15,124,4294966975,62,89,0,1,1,0,,,
81635,Stubborn God Marble,2,15,124,4294966975,63,90,0,1,1,0,,,
81636,Stubborn God Marble,2,15,124,4294966975,18,19,0,1,1,0,,,
81637,Dragon Jade Armor,2,9,124,4294967075,1,0,0,1,0,0,,,
81638,Dragon Jade Armor,2,9,124,4294967075,5,0,0,1,0,0,,,
81639,Dragon Jade Armor,2,9,124,4294967075,82,0,0,1,0,0,,,
81640,Dragon Jade Gloves,2,10,124,4294967175,4,0,0,1,0,0,,,
81641,Dragon Jade Gloves,2,10,124,4294967175,83,0,0,1,0,0,,,
81642,Dragon Jade Gloves,2,10,124,4294967175,83,0,0,1,0,0,,,
81643,Dragon Jade Boots,2,12,124,4294967275,2,0,0,1,0,0,,,
81644,Dragon Jade Boots,2,12,124,4294967275,0,3,0,0,1,0,,,
81645,Dragon Jade Boots,2,12,124,4294967275,84,0,0,1,0,0,,,
81646,Power Amulet,2,7,124,4294967175,7,0,0,1,0,0,,,
81647,Power Amulet,2,7,124,4294967175,7,0,0,1,0,0,,,
81648,Power Amulet,2,7,124,4294967175,7,0,0,1,0,0,,,
81649,Dragon Gold Ring,2,11,124,4294967275,6,0,0,1,0,0,,,
81650,Dragon Gold Ring,2,11,124,4294967275,6,0,0,1,0,0,,,
81651,Dragon Gold Ring,2,11,124,4294967275,6,0,0,1,0,0,,,
81652,Nations Salvation,2,13,125,4294966981,58,85,0,1,1,0,,,
81653,Cosmic Sword,2,13,125,4294966981,59,86,0,1,1,0,,,
81654,Cosmic Sword,2,13,125,4294966981,10,11,0,1,1,0,,,
81655,Five Verge Long Blade,2,14,125,4294966981,60,87,0,1,1,0,,,
81656,Long River Blade,2,14,125,4294966981,61,88,0,1,1,0,,,
81657,Long River Blade,2,14,125,4294966981,14,15,0,1,1,0,,,
81658,Heavenly Throwing Marble,2,15,125,4294966981,62,89,0,1,1,0,,,
81659,Stubborn God Marble,2,15,125,4294966981,63,90,0,1,1,0,,,
81660,Stubborn God Marble,2,15,125,4294966981,18,19,0,1,1,0,,,
81661,Dragon Jade Armor,2,9,125,4294967081,1,0,0,1,0,0,,,
81662,Dragon Jade Armor,2,9,125,4294967081,5,0,0,1,0,0,,,
81663,Dragon Jade Armor,2,9,125,4294967081,82,0,0,1,0,0,,,
81664,Dragon Jade Gloves,2,10,125,4294967181,4,0,0,1,0,0,,,
81665,Dragon Jade Gloves,2,10,125,4294967181,83,0,0,1,0,0,,,
81666,Dragon Jade Gloves,2,10,125,4294967181,83,0,0,1,0,0,,,
81667,Dragon Jade Boots,2,12,125,4294967281,2,0,0,1,0,0,,,
81668,Dragon Jade Boots,2,12,125,4294967281,0,3,0,0,1,0,,,
81669,Dragon Jade Boots,2,12,125,4294967281,84,0,0,1,0,0,,,
81670,Power Amulet,2,7,125,4294967181,7,0,0,1,0,0,,,
81671,Power Amulet,2,7,125,4294967181,7,0,0,1,0,0,,,
81672,Power Amulet,2,7,125,4294967181,7,0,0,1,0,0,,,
81673,Dragon Gold Ring,2,11,125,4294967281,6,0,0,1,0,0,,,
81674,Dragon Gold Ring,2,11,125,4294967281,6,0,0,1,0,0,,,
81675,Dragon Gold Ring,2,11,125,4294967281,6,0,0,1,0,0,,,
81676,Nations Salvation,2,13,126,4294966987,58,85,0,1,1,0,,,
81677,Cosmic Sword,2,13,126,4294966987,59,86,0,1,1,0,,,
81678,Cosmic Sword,2,13,126,4294966987,10,11,0,1,1,0,,,
81679,Five Verge Long Blade,2,14,126,4294966987,60,87,0,1,1,0,,,
81680,Long River Blade,2,14,126,4294966987,61,88,0,1,1,0,,,
81681,Long River Blade,2,14,126,4294966987,14,15,0,1,1,0,,,
81682,Heavenly Throwing Marble,2,15,126,4294966987,62,89,0,1,1,0,,,
81683,Stubborn God Marble,2,15,126,4294966987,63,90,0,1,1,0,,,
81684,Stubborn God Marble,2,15,126,4294966987,18,19,0,1,1,0,,,
81685,Dragon Jade Armor,2,9,126,4294967087,1,0,0,1,0,0,,,
81686,Dragon Jade Armor,2,9,126,4294967087,5,0,0,1,0,0,,,
81687,Dragon Jade Armor,2,9,126,4294967087,82,0,0,1,0,0,,,
81688,Dragon Jade Gloves,2,10,126,4294967187,4,0,0,1,0,0,,,
81689,Dragon Jade Gloves,2,10,126,4294967187,83,0,0,1,0,0,,,
81690,Dragon Jade Gloves,2,10,126,4294967187,83,0,0,1,0,0,,,
81691,Dragon Jade Boots,2,12,126,4294967287,2,0,0,1,0,0,,,
81692,Dragon Jade Boots,2,12,126,4294967287,0,3,0,0,1,0,,,
81693,Dragon Jade Boots,2,12,126,4294967287,84,0,0,1,0,0,,,
81694,Power Amulet,2,7,126,4294967187,7,0,0,1,0,0,,,
81695,Power Amulet,2,7,126,4294967187,7,0,0,1,0,0,,,
81696,Power Amulet,2,7,126,4294967187,7,0,0,1,0,0,,,
81697,Dragon Gold Ring,2,11,126,4294967287,6,0,0,1,0,0,,,
81698,Dragon Gold Ring,2,11,126,4294967287,6,0,0,1,0,0,,,
81699,Dragon Gold Ring,2,11,126,4294967287,6,0,0,1,0,0,,,
81700,Nations Salvation,2,13,127,4294966993,58,85,0,1,1,0,,,
81701,Cosmic Sword,2,13,127,4294966993,59,86,0,1,1,0,,,
81702,Cosmic Sword,2,13,127,4294966993,10,11,0,1,1,0,,,
81703,Five Verge Long Blade,2,14,127,4294966993,60,87,0,1,1,0,,,
81704,Long River Blade,2,14,127,4294966993,61,88,0,1,1,0,,,
81705,Long River Blade,2,14,127,4294966993,14,15,0,1,1,0,,,
81706,Heavenly Throwing Marble,2,15,127,4294966993,62,89,0,1,1,0,,,
81707,Stubborn God Marble,2,15,127,4294966993,63,90,0,1,1,0,,,
81708,Stubborn God Marble,2,15,127,4294966993,18,19,0,1,1,0,,,
81709,Dragon Jade Armor,2,9,127,4294967093,1,0,0,1,0,0,,,
81710,Dragon Jade Armor,2,9,127,4294967093,5,0,0,1,0,0,,,
81711,Dragon Jade Armor,2,9,127,4294967093,82,0,0,1,0,0,,,
81712,Dragon Jade Gloves,2,10,127,4294967193,4,0,0,1,0,0,,,
81713,Dragon Jade Gloves,2,10,127,4294967193,83,0,0,1,0,0,,,
81714,Dragon Jade Gloves,2,10,127,4294967193,83,0,0,1,0,0,,,
81715,Dragon Jade Boots,2,12,127,4294967293,2,0,0,1,0,0,,,
81716,Dragon Jade Boots,2,12,127,4294967293,0,3,0,0,1,0,,,
81717,Dragon Jade Boots,2,12,127,4294967293,84,0,0,1,0,0,,,
81718,Power Amulet,2,7,127,4294967193,7,0,0,1,0,0,,,
81719,Power Amulet,2,7,127,4294967193,7,0,0,1,0,0,,,
81720,Power Amulet,2,7,127,4294967193,7,0,0,1,0,0,,,
81721,Dragon Gold Ring,2,11,127,4294967293,6,0,0,1,0,0,,,
81722,Dragon Gold Ring,2,11,127,4294967293,6,0,0,1,0,0,,,
81723,Dragon Gold Ring,2,11,127,4294967293,6,0,0,1,0,0,,,
81724,Nations Salvation,2,13,128,4294966999,58,85,0,1,1,0,,,
81725,Cosmic Sword,2,13,128,4294966999,59,86,0,1,1,0,,,
81726,Cosmic Sword,2,13,128,4294966999,10,11,0,1,1,0,,,
81727,Five Verge Long Blade,2,14,128,4294966999,60,87,0,1,1,0,,,
81728,Long River Blade,2,14,128,4294966999,61,88,0,1,1,0,,,
81729,Long River Blade,2,14,128,4294966999,14,15,0,1,1,0,,,
81730,Heavenly Throwing Marble,2,15,128,4294966999,62,89,0,1,1,0,,,
81731,Stubborn God Marble,2,15,128,4294966999,63,90,0,1,1,0,,,
81732,Stubborn God Marble,2,15,128,4294966999,18,19,0,1,1,0,,,
81733,Dragon Jade Armor,2,9,128,4294967099,1,0,0,1,0,0,,,
81734,Dragon Jade Armor,2,9,128,4294967099,5,0,0,1,0,0,,,
81735,Dragon Jade Armor,2,9,128,4294967099,82,0,0,1,0,0,,,
81736,Dragon Jade Gloves,2,10,128,4294967199,4,0,0,1,0,0,,,
81737,Dragon Jade Gloves,2,10,128,4294967199,83,0,0,1,0,0,,,
81738,Dragon Jade Gloves,2,10,128,4294967199,83,0,0,1,0,0,,,
81739,Dragon Jade Boots,2,12,128,0,2,0,0,1,0,0,,,
81740,Dragon Jade Boots,2,12,128,0,0,3,0,0,1,0,,,
81741,Dragon Jade Boots,2,12,128,0,84,0,0,1,0,0,,,
81742,Power Amulet,2,7,128,4294967199,7,0,0,1,0,0,,,
81743,Power Amulet,2,7,128,4294967199,7,0,0,1,0,0,,,
81744,Power Amulet,2,7,128,4294967199,7,0,0,1,0,0,,,
81745,Dragon Gold Ring,2,11,128,0,6,0,0,1,0,0,,,
81746,Dragon Gold Ring,2,11,128,0,6,0,0,1,0,0,,,
81747,Dragon Gold Ring,2,11,128,0,6,0,0,1,0,0,,,
81748,Nations Salvation,2,13,129,4294967005,58,85,0,1,1,0,,,
81749,Cosmic Sword,2,13,129,4294967005,59,86,0,1,1,0,,,
81750,Cosmic Sword,2,13,129,4294967005,10,11,0,1,1,0,,,
81751,Five Verge Long Blade,2,14,129,4294967005,60,87,0,1,1,0,,,
81752,Long River Blade,2,14,129,4294967005,61,88,0,1,1,0,,,
81753,Long River Blade,2,14,129,4294967005,14,15,0,1,1,0,,,
81754,Heavenly Throwing Marble,2,15,129,4294967005,62,89,0,1,1,0,,,
81755,Stubborn God Marble,2,15,129,4294967005,63,90,0,1,1,0,,,
81756,Stubborn God Marble,2,15,129,4294967005,18,19,0,1,1,0,,,
81757,Dragon Jade Armor,2,9,129,4294967105,1,0,0,1,0,0,,,
81758,Dragon Jade Armor,2,9,129,4294967105,5,0,0,1,0,0,,,
81759,Dragon Jade Armor,2,9,129,4294967105,82,0,0,1,0,0,,,
81760,Dragon Jade Gloves,2,10,129,4294967205,4,0,0,1,0,0,,,
81761,Dragon Jade Gloves,2,10,129,4294967205,83,0,0,1,0,0,,,
81762,Dragon Jade Gloves,2,10,129,4294967205,83,0,0,1,0,0,,,
81763,Dragon Jade Boots,2,12,129,0,2,0,0,1,0,0,,,
81764,Dragon Jade Boots,2,12,129,0,0,3,0,0,1,0,,,
81765,Dragon Jade Boots,2,12,129,0,84,0,0,1,0,0,,,
81766,Power Amulet,2,7,129,4294967205,7,0,0,1,0,0,,,
81767,Power Amulet,2,7,129,4294967205,7,0,0,1,0,0,,,
81768,Power Amulet,2,7,129,4294967205,7,0,0,1,0,0,,,
81769,Dragon Gold Ring,2,11,129,0,6,0,0,1,0,0,,,
81770,Dragon Gold Ring,2,11,129,0,6,0,0,1,0,0,,,
81771,Dragon Gold Ring,2,11,129,0,6,0,0,1,0,0,,,
81772,Nations Salvation,2,13,130,4294967011,58,85,0,1,1,0,,,
81773,Cosmic Sword,2,13,130,4294967011,59,86,0,1,1,0,,,
81774,Cosmic Sword,2,13,130,4294967011,10,11,0,1,1,0,,,
81775,Five Verge Long Blade,2,14,130,4294967011,60,87,0,1,1,0,,,
81776,Long River Blade,2,14,130,4294967011,61,88,0,1,1,0,,,
81777,Long River Blade,2,14,130,4294967011,14,15,0,1,1,0,,,
81778,Heavenly Throwing Marble,2,15,130,4294967011,62,89,0,1,1,0,,,
81779,Stubborn God Marble,2,15,130,4294967011,63,90,0,1,1,0,,,
81780,Stubborn God Marble,2,15,130,4294967011,18,19,0,1,1,0,,,
81781,Dragon Jade Armor,2,9,130,4294967111,1,0,0,1,0,0,,,
81782,Dragon Jade Armor,2,9,130,4294967111,5,0,0,1,0,0,,,
81783,Dragon Jade Armor,2,9,130,4294967111,82,0,0,1,0,0,,,
81784,Dragon Jade Gloves,2,10,130,4294967211,4,0,0,1,0,0,,,
81785,Dragon Jade Gloves,2,10,130,4294967211,83,0,0,1,0,0,,,
81786,Dragon Jade Gloves,2,10,130,4294967211,83,0,0,1,0,0,,,
81787,Dragon Jade Boots,2,12,130,0,2,0,0,1,0,0,,,
81788,Dragon Jade Boots,2,12,130,0,0,3,0,0,1,0,,,
81789,Dragon Jade Boots,2,12,130,0,84,0,0,1,0,0,,,
81790,Power Amulet,2,7,130,4294967211,7,0,0,1,0,0,,,
81791,Power Amulet,2,7,130,4294967211,7,0,0,1,0,0,,,
81792,Power Amulet,2,7,130,4294967211,7,0,0,1,0,0,,,
81793,Dragon Gold Ring,2,11,130,0,6,0,0,1,0,0,,,
81794,Dragon Gold Ring,2,11,130,0,6,0,0,1,0,0,,,
81795,Dragon Gold Ring,2,11,130,0,6,0,0,1,0,0,,,
81796,Nations Salvation,2,13,131,4294967017,58,85,0,1,1,0,,,
81797,Cosmic Sword,2,13,131,4294967017,59,86,0,1,1,0,,,
81798,Cosmic Sword,2,13,131,4294967017,10,11,0,1,1,0,,,
81799,Five Verge Long Blade,2,14,131,4294967017,60,87,0,1,1,0,,,
81800,Long River Blade,2,14,131,4294967017,61,88,0,1,1,0,,,
81801,Long River Blade,2,14,131,4294967017,14,15,0,1,1,0,,,
81802,Heavenly Throwing Marble,2,15,131,4294967017,62,89,0,1,1,0,,,
81803,Stubborn God Marble,2,15,131,4294967017,63,90,0,1,1,0,,,
81804,Stubborn God Marble,2,15,131,4294967017,18,19,0,1,1,0,,,
81805,Dragon Jade Armor,2,9,131,4294967117,1,0,0,1,0,0,,,
81806,Dragon Jade Armor,2,9,131,4294967117,5,0,0,1,0,0,,,
81807,Dragon Jade Armor,2,9,131,4294967117,82,0,0,1,0,0,,,
81808,Dragon Jade Gloves,2,10,131,4294967217,4,0,0,1,0,0,,,
81809,Dragon Jade Gloves,2,10,131,4294967217,83,0,0,1,0,0,,,
81810,Dragon Jade Gloves,2,10,131,4294967217,83,0,0,1,0,0,,,
81811,Dragon Jade Boots,2,12,131,0,2,0,0,1,0,0,,,
81812,Dragon Jade Boots,2,12,131,0,0,3,0,0,1,0,,,
81813,Dragon Jade Boots,2,12,131,0,84,0,0,1,0,0,,,
81814,Power Amulet,2,7,131,4294967217,7,0,0,1,0,0,,,
81815,Power Amulet,2,7,131,4294967217,7,0,0,1,0,0,,,
81816,Power Amulet,2,7,131,4294967217,7,0,0,1,0,0,,,
81817,Dragon Gold Ring,2,11,131,0,6,0,0,1,0,0,,,
81818,Dragon Gold Ring,2,11,131,0,6,0,0,1,0,0,,,
81819,Dragon Gold Ring,2,11,131,0,6,0,0,1,0,0,,,
81820,Nations Salvation,2,13,132,4294967023,58,85,0,1,1,0,,,
81821,Cosmic Sword,2,13,132,4294967023,59,86,0,1,1,0,,,
81822,Cosmic Sword,2,13,132,4294967023,10,11,0,1,1,0,,,
81823,Five Verge Long Blade,2,14,132,4294967023,60,87,0,1,1,0,,,
81824,Long River Blade,2,14,132,4294967023,61,88,0,1,1,0,,,
81825,Long River Blade,2,14,132,4294967023,14,15,0,1,1,0,,,
81826,Heavenly Throwing Marble,2,15,132,4294967023,62,89,0,1,1,0,,,
81827,Stubborn God Marble,2,15,132,4294967023,63,90,0,1,1,0,,,
81828,Stubborn God Marble,2,15,132,4294967023,18,19,0,1,1,0,,,
81829,Dragon Jade Armor,2,9,132,4294967123,1,0,0,1,0,0,,,
81830,Dragon Jade Armor,2,9,132,4294967123,5,0,0,1,0,0,,,
81831,Dragon Jade Armor,2,9,132,4294967123,82,0,0,1,0,0,,,
81832,Dragon Jade Gloves,2,10,132,4294967223,4,0,0,1,0,0,,,
81833,Dragon Jade Gloves,2,10,132,4294967223,83,0,0,1,0,0,,,
81834,Dragon Jade Gloves,2,10,132,4294967223,83,0,0,1,0,0,,,
81835,Dragon Jade Boots,2,12,132,0,2,0,0,1,0,0,,,
81836,Dragon Jade Boots,2,12,132,0,0,3,0,0,1,0,,,
81837,Dragon Jade Boots,2,12,132,0,84,0,0,1,0,0,,,
81838,Power Amulet,2,7,132,4294967223,7,0,0,1,0,0,,,
81839,Power Amulet,2,7,132,4294967223,7,0,0,1,0,0,,,
81840,Power Amulet,2,7,132,4294967223,7,0,0,1,0,0,,,
81841,Dragon Gold Ring,2,11,132,0,6,0,0,1,0,0,,,
81842,Dragon Gold Ring,2,11,132,0,6,0,0,1,0,0,,,
81843,Dragon Gold Ring,2,11,132,0,6,0,0,1,0,0,,,
81844,Nations Salvation,2,13,133,4294967029,58,85,0,1,1,0,,,
81845,Cosmic Sword,2,13,133,4294967029,59,86,0,1,1,0,,,
81846,Cosmic Sword,2,13,133,4294967029,10,11,0,1,1,0,,,
81847,Five Verge Long Blade,2,14,133,4294967029,60,87,0,1,1,0,,,
81848,Long River Blade,2,14,133,4294967029,61,88,0,1,1,0,,,
81849,Long River Blade,2,14,133,4294967029,14,15,0,1,1,0,,,
81850,Heavenly Throwing Marble,2,15,133,4294967029,62,89,0,1,1,0,,,
81851,Stubborn God Marble,2,15,133,4294967029,63,90,0,1,1,0,,,
81852,Stubborn God Marble,2,15,133,4294967029,18,19,0,1,1,0,,,
