ID,Name,Level,Health,ModelID,RadiusInfo1,RadiusInfo2,WalkSpeed,RunSpeed,DeathSpeed,Damage,Defense,AttackSuccess,AttackBlock,ElementAttackPower,ElementDefensePower,Critical,clickheight,clickdepth,Unknown56,Unknown60,Unknown64,Unknown68,Unknown72,Unknown76,Unknown80,Unknown84,Unknown92,Unknown100,Unknown104,Unknown108,Unknown112,Unknown116,Unknown120,Unknown124,Unknown128,Unknown180,Unknown184,Unknown188,Unknown192,Unknown196,Unknown200,Unknown204,Unknown208,Unknown212,Unknown216,Unknown220,Unknown224,Unknown228,Unknown232,Unknown236,Unknown240,Unknown244,Unknown248,Unknown252,Unknown256,Unknown260,Unknown264,Unknown268,Unknown272,Unknown276,Unknown280,Unknown284,Unknown288,Unknown292,Unknown296,Unknown300,Unknown304,Unknown308,Unknown312,Unknown316,Unknown320,Unknown324,LightATK,ShadowATK,DarkATK,Unknown340,Unknown344,Unknown348,Unknown352,Unknown356,Unknown360,Unknown364,Unknown368,Unknown372,Unknown376,Unknown380,Unknown384,Unknown388,Unknown392,Unknown396,Unknown400,Unknown404,Unknown408,Unknown412,Unknown416,Unknown420,Unknown424,Unknown428,Unknown432,Unknown436,Unknown440,Unknown444,Unknown448,Unknown452,Unknown456,Unknown460,Unknown464,Unknown468,Unknown472,Unknown476,Unknown480,Unknown484,Unknown488,Unknown492,Unknown496,Unknown500,Unknown504,Unknown508,Unknown512,Unknown516,Unknown520,Unknown524,Unknown528,Unknown532,Unknown536,Unknown540,Unknown544,Unknown548,Unknown552,Unknown556,Unknown560,Unknown564,Unknown568,Unknown572,Unknown576,Unknown580,Unknown584,Unknown588,Unknown592,Unknown596,Unknown600,Unknown604,Unknown608,Unknown612,Unknown616,Unknown620,Unknown624,Unknown628,Unknown632,Unknown636,Unknown640,Unknown644,Unknown648,Unknown652,Unknown656,Unknown660,Unknown664,Unknown668,Unknown672,Unknown676,Unknown680,Unknown684,Unknown688,Unknown692,Unknown696,Unknown700,Unknown704,Unknown708,Unknown712,Unknown716,Unknown720,ImproveStone1_Chance,ImproveStone1_ID,ImproveStone2_Chance,ImproveStone2_ID,Unknown740,PetDropChance,PetID1,PetID2,Unknown756,Unknown760,Unknown764,Unknown768,Unknown772,Unknown776,Unknown780,Unknown784,Unknown788,Unknown792,Unknown796,Unknown800,Unknown804,Unknown808,Unknown812,Unknown816,Unknown820,Unknown824,Unknown828,Unknown832,Unknown836,Unknown840,Unknown844,Unknown848,Unknown852,Unknown856,Unknown860,Unknown864,Unknown868,Unknown872,Unknown876,Unknown880
724,�청횉첨째쨈[24],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,�청횉첨째쨈[25],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,�청횉첨째쨈[26],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,�청횉첨째쨈[27],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,�청횉첨째쨈[28],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,�청횉첨째쨈[29],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,�청횉첨째쨈[30],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,99549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,�청횉첨째쨈[31],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,�청횉첨째쨈[32],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,�청횉첨째쨈[33],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,�청횉첨째쨈[34],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,�청횉첨째쨈[35],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,�청횉첨째쨈[36],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,�청횉첨째쨈[37],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,�청횉첨째쨈[38],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,�청횉첨째쨈[39],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,�청횉첨째쨈[40],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,99550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,�청횉첨째쨈[41],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,�청횉첨째쨈[42],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,�청횉첨째쨈[43],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,�청횉첨째쨈[44],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,�청횉첨째쨈[45],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,�청횉첨째쨈[46],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,�청횉첨째쨈[47],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,�청횉첨째쨈[48],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,�청횉첨째쨈[49],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,�청횉첨째쨈[50],145,500000,234,130,10,15,50,100,4587,2974,2,1200,150,150,150,22,9,61,2,67,0,90,150,0,0,480,5,2,0,0,49,100,150,30,800,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,99551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,15Magic Monster,15,1060,162,130,10,10,60,100,112,75,0,0,15,15,16,18,10,70,23,30,0,90,150,20,20,204,5,2,0,0,4,50,130,30,106,47,150000,74,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,120,138,725,496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,492,1,493,1,494,1,495,1,490,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,90028,50,90029,200,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,100,100
