ID,Name,Level,ItemType,Rareness,Clan,Description1,Description2,Description3,LevelRequirement,HonorPointReq,PurchasePrice,SalePrice,DisplayItem2D,Strength,Dexterity,Vitality,Chi,Luck,Damage,Defense,LightDamage,ShadowDamage,DarkDamage,LightResistance,ShawdowResistance,DarkResistance,ChancetoHit,ChancetoDodge,PercentToDeadlyBlow,ValueType,Value1,SkillBonusID1,SkillBonusID2,SkillBonusID3,SkillBonusAmount1,SkillBonusAmount2,SkillBonusAmount3
83409,Mutated Spear,132,20,2,4,,,,132,-273,1135170,378390,1138,0,0,0,0,0,1258,0,0,0,192,0,0,0,115,0,0,0,0,52,53,0,1,1,0
83410,Demon Arm Scepter,132,21,2,4,,,,132,-273,1134400,378130,1130,0,0,0,0,0,1160,0,0,0,110,0,0,0,115,0,0,0,0,74,101,0,1,1,0
83411,Demonic Jade Scepter,132,21,2,4,,,,132,-273,1134400,378130,1139,0,0,0,0,0,1160,0,0,0,110,0,0,0,115,0,0,0,0,75,102,0,1,1,0
83412,Demonic Jade Scepter,132,21,2,4,,,,132,-273,1134400,378130,1139,0,0,0,0,0,1160,0,0,0,110,0,0,0,115,0,0,0,0,56,57,0,1,1,0
83413,Magic Ray Armor,132,9,2,4,,,,132,-173,1132250,377410,1270,0,0,40,0,133,0,770,0,0,0,75,61,75,0,57,0,0,0,39,0,0,1,0,0
83414,Magic Ray Armor,132,9,2,4,,,,132,-173,1132250,377410,1270,0,0,40,0,133,0,770,0,0,0,75,61,75,0,57,0,0,0,43,0,0,1,0,0
83415,Magic Ray Armor,132,9,2,4,,,,132,-173,1132250,377410,1270,0,0,40,0,133,0,770,0,0,0,75,61,75,0,57,0,0,0,82,0,0,1,0,0
83416,Magic Ray Gloves,132,10,2,4,,,,132,-73,792220,264070,1272,0,0,0,0,180,0,219,0,0,0,0,0,0,268,0,0,0,0,42,0,0,1,0,0
83417,Magic Ray Gloves,132,10,2,4,,,,132,-73,792220,264070,1272,0,0,0,0,180,0,219,0,0,0,0,0,0,268,0,0,0,0,83,0,0,1,0,0
83418,Magic Ray Gloves,132,10,2,4,,,,132,-73,792220,264070,1272,0,0,0,0,180,0,219,0,0,0,0,0,0,268,0,0,0,0,83,0,0,1,0,0
83419,Magic Ray Light Boots,132,12,2,4,,,,132,0,567230,189070,1273,0,0,0,0,256,0,109,0,0,0,0,0,0,0,134,0,0,0,40,0,0,1,0,0
83420,Magic Ray Light Boots,132,12,2,4,,,,132,0,567230,189070,1273,0,0,0,0,256,0,109,0,0,0,0,0,0,0,134,0,0,0,0,41,0,0,1,0
83421,Magic Ray Light Boots,132,12,2,4,,,,132,0,567230,189070,1273,0,0,0,0,256,0,109,0,0,0,0,0,0,0,134,0,0,0,84,0,0,1,0,0
83422,Power Amulet,132,7,2,4,,,,132,-73,908100,302700,1122,0,0,0,35,76,0,0,0,0,0,211,172,211,0,0,0,0,0,45,0,0,1,0,0
83423,Power Amulet,132,7,2,4,,,,132,-73,908100,302700,1122,0,0,0,35,76,0,0,0,0,0,211,172,211,0,0,0,0,0,45,0,0,1,0,0
83424,Power Amulet,132,7,2,4,,,,132,-73,908100,302700,1122,0,0,0,35,76,0,0,0,0,0,211,172,211,0,0,0,0,0,45,0,0,1,0,0
83425,Dragon Gold Ring,132,11,2,4,,,,132,0,905220,301740,1126,0,28,0,0,76,0,0,0,0,423,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83426,Dragon Gold Ring,132,11,2,4,,,,132,0,905220,301740,1126,0,28,0,0,76,0,0,0,0,423,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83427,Dragon Gold Ring,132,11,2,4,,,,132,0,905220,301740,1126,0,28,0,0,76,0,0,0,0,423,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83428,Demon Lord Dagger,133,19,2,4,,,,133,-267,1164600,388200,1128,0,0,0,0,0,1242,0,0,0,155,0,0,0,117,0,0,0,0,70,97,0,1,1,0
83429,Demon Lord Long Blade,133,19,2,4,,,,133,-267,1164600,388200,1137,0,0,0,0,0,1242,0,0,0,155,0,0,0,117,0,0,0,0,71,98,0,1,1,0
83430,Demon Lord Long Blade,133,19,2,4,,,,133,-267,1164600,388200,1137,0,0,0,0,0,1242,0,0,0,155,0,0,0,117,0,0,0,0,48,49,0,1,1,0
83431,Blue Dragon Blade,133,20,2,4,,,,133,-267,1164990,388330,1129,0,0,0,0,0,1292,0,0,0,197,0,0,0,117,0,0,0,0,72,99,0,1,1,0
83432,Mutated Spear,133,20,2,4,,,,133,-267,1164990,388330,1138,0,0,0,0,0,1292,0,0,0,197,0,0,0,117,0,0,0,0,73,100,0,1,1,0
83433,Mutated Spear,133,20,2,4,,,,133,-267,1164990,388330,1138,0,0,0,0,0,1292,0,0,0,197,0,0,0,117,0,0,0,0,52,53,0,1,1,0
83434,Demon Arm Scepter,133,21,2,4,,,,133,-267,1164200,388060,1130,0,0,0,0,0,1191,0,0,0,113,0,0,0,117,0,0,0,0,74,101,0,1,1,0
83435,Demonic Jade Scepter,133,21,2,4,,,,133,-267,1164200,388060,1139,0,0,0,0,0,1191,0,0,0,113,0,0,0,117,0,0,0,0,75,102,0,1,1,0
83436,Demonic Jade Scepter,133,21,2,4,,,,133,-267,1164200,388060,1139,0,0,0,0,0,1191,0,0,0,113,0,0,0,117,0,0,0,0,56,57,0,1,1,0
83437,Magic Ray Armor,133,9,2,4,,,,133,-167,1162020,387340,1270,0,0,41,0,134,0,789,0,0,0,77,63,77,0,58,0,0,0,39,0,0,1,0,0
83438,Magic Ray Armor,133,9,2,4,,,,133,-167,1162020,387340,1270,0,0,41,0,134,0,789,0,0,0,77,63,77,0,58,0,0,0,43,0,0,1,0,0
83439,Magic Ray Armor,133,9,2,4,,,,133,-167,1162020,387340,1270,0,0,41,0,134,0,789,0,0,0,77,63,77,0,58,0,0,0,82,0,0,1,0,0
83440,Magic Ray Gloves,133,10,2,4,,,,133,-67,813010,271000,1272,0,0,0,0,182,0,225,0,0,0,0,0,0,276,0,0,0,0,42,0,0,1,0,0
83441,Magic Ray Gloves,133,10,2,4,,,,133,-67,813010,271000,1272,0,0,0,0,182,0,225,0,0,0,0,0,0,276,0,0,0,0,83,0,0,1,0,0
83442,Magic Ray Gloves,133,10,2,4,,,,133,-67,813010,271000,1272,0,0,0,0,182,0,225,0,0,0,0,0,0,276,0,0,0,0,83,0,0,1,0,0
83443,Magic Ray Light Boots,133,12,2,4,,,,133,0,582070,194020,1273,0,0,0,0,259,0,112,0,0,0,0,0,0,0,138,0,0,0,40,0,0,1,0,0
83444,Magic Ray Light Boots,133,12,2,4,,,,133,0,582070,194020,1273,0,0,0,0,259,0,112,0,0,0,0,0,0,0,138,0,0,0,0,41,0,0,1,0
83445,Magic Ray Light Boots,133,12,2,4,,,,133,0,582070,194020,1273,0,0,0,0,259,0,112,0,0,0,0,0,0,0,138,0,0,0,84,0,0,1,0,0
83446,Power Amulet,133,7,2,4,,,,133,-67,931950,310650,1122,0,0,0,36,77,0,0,0,0,0,217,177,217,0,0,0,0,0,45,0,0,1,0,0
83447,Power Amulet,133,7,2,4,,,,133,-67,931950,310650,1122,0,0,0,36,77,0,0,0,0,0,217,177,217,0,0,0,0,0,45,0,0,1,0,0
83448,Power Amulet,133,7,2,4,,,,133,-67,931950,310650,1122,0,0,0,36,77,0,0,0,0,0,217,177,217,0,0,0,0,0,45,0,0,1,0,0
83449,Dragon Gold Ring,133,11,2,4,,,,133,0,928950,309650,1126,0,28,0,0,77,0,0,0,0,434,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83450,Dragon Gold Ring,133,11,2,4,,,,133,0,928950,309650,1126,0,28,0,0,77,0,0,0,0,434,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83451,Dragon Gold Ring,133,11,2,4,,,,133,0,928950,309650,1126,0,28,0,0,77,0,0,0,0,434,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83452,Demon Lord Dagger,134,19,2,4,,,,134,-261,1194410,398130,1128,0,0,0,0,0,1274,0,0,0,159,0,0,0,121,0,0,0,0,70,97,0,1,1,0
83453,Demon Lord Long Blade,134,19,2,4,,,,134,-261,1194410,398130,1137,0,0,0,0,0,1274,0,0,0,159,0,0,0,121,0,0,0,0,71,98,0,1,1,0
83454,Demon Lord Long Blade,134,19,2,4,,,,134,-261,1194410,398130,1137,0,0,0,0,0,1274,0,0,0,159,0,0,0,121,0,0,0,0,48,49,0,1,1,0
83455,Blue Dragon Blade,134,20,2,4,,,,134,-261,1194810,398270,1129,0,0,0,0,0,1326,0,0,0,202,0,0,0,121,0,0,0,0,72,99,0,1,1,0
83456,Mutated Spear,134,20,2,4,,,,134,-261,1194810,398270,1138,0,0,0,0,0,1326,0,0,0,202,0,0,0,121,0,0,0,0,73,100,0,1,1,0
83457,Mutated Spear,134,20,2,4,,,,134,-261,1194810,398270,1138,0,0,0,0,0,1326,0,0,0,202,0,0,0,121,0,0,0,0,52,53,0,1,1,0
83458,Demon Arm Scepter,134,21,2,4,,,,134,-261,1194000,398000,1130,0,0,0,0,0,1222,0,0,0,115,0,0,0,121,0,0,0,0,74,101,0,1,1,0
83459,Demonic Jade Scepter,134,21,2,4,,,,134,-261,1194000,398000,1139,0,0,0,0,0,1222,0,0,0,115,0,0,0,121,0,0,0,0,75,102,0,1,1,0
83460,Demonic Jade Scepter,134,21,2,4,,,,134,-261,1194000,398000,1139,0,0,0,0,0,1222,0,0,0,115,0,0,0,121,0,0,0,0,56,57,0,1,1,0
83461,Magic Ray Armor,134,9,2,4,,,,134,-161,1191790,397260,1270,0,0,42,0,135,0,810,0,0,0,79,65,79,0,60,0,0,0,39,0,0,1,0,0
83462,Magic Ray Armor,134,9,2,4,,,,134,-161,1191790,397260,1270,0,0,42,0,135,0,810,0,0,0,79,65,79,0,60,0,0,0,43,0,0,1,0,0
83463,Magic Ray Armor,134,9,2,4,,,,134,-161,1191790,397260,1270,0,0,42,0,135,0,810,0,0,0,79,65,79,0,60,0,0,0,82,0,0,1,0,0
83464,Magic Ray Gloves,134,10,2,4,,,,134,-61,833790,277930,1272,0,0,0,0,184,0,231,0,0,0,0,0,0,283,0,0,0,0,42,0,0,1,0,0
83465,Magic Ray Gloves,134,10,2,4,,,,134,-61,833790,277930,1272,0,0,0,0,184,0,231,0,0,0,0,0,0,283,0,0,0,0,83,0,0,1,0,0
83466,Magic Ray Gloves,134,10,2,4,,,,134,-61,833790,277930,1272,0,0,0,0,184,0,231,0,0,0,0,0,0,283,0,0,0,0,83,0,0,1,0,0
83467,Magic Ray Light Boots,134,12,2,4,,,,134,0,596900,198960,1273,0,0,0,0,262,0,115,0,0,0,0,0,0,0,141,0,0,0,40,0,0,1,0,0
83468,Magic Ray Light Boots,134,12,2,4,,,,134,0,596900,198960,1273,0,0,0,0,262,0,115,0,0,0,0,0,0,0,141,0,0,0,0,41,0,0,1,0
83469,Magic Ray Light Boots,134,12,2,4,,,,134,0,596900,198960,1273,0,0,0,0,262,0,115,0,0,0,0,0,0,0,141,0,0,0,84,0,0,1,0,0
83470,Power Amulet,134,7,2,4,,,,134,-61,955740,318580,1122,0,0,0,36,78,0,0,0,0,0,222,182,222,0,0,0,0,0,45,0,0,1,0,0
83471,Power Amulet,134,7,2,4,,,,134,-61,955740,318580,1122,0,0,0,36,78,0,0,0,0,0,222,182,222,0,0,0,0,0,45,0,0,1,0,0
83472,Power Amulet,134,7,2,4,,,,134,-61,955740,318580,1122,0,0,0,36,78,0,0,0,0,0,222,182,222,0,0,0,0,0,45,0,0,1,0,0
83473,Dragon Gold Ring,134,11,2,4,,,,134,0,952730,317570,1126,0,29,0,0,78,0,0,0,0,445,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83474,Dragon Gold Ring,134,11,2,4,,,,134,0,952730,317570,1126,0,29,0,0,78,0,0,0,0,445,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83475,Dragon Gold Ring,134,11,2,4,,,,134,0,952730,317570,1126,0,29,0,0,78,0,0,0,0,445,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83476,Demon Lord Dagger,135,19,2,4,,,,135,-255,1224210,408070,1128,0,0,0,0,0,1305,0,0,0,163,0,0,0,123,0,0,0,0,70,97,0,1,1,0
83477,Demon Lord Long Blade,135,19,2,4,,,,135,-255,1224210,408070,1137,0,0,0,0,0,1305,0,0,0,163,0,0,0,123,0,0,0,0,71,98,0,1,1,0
83478,Demon Lord Long Blade,135,19,2,4,,,,135,-255,1224210,408070,1137,0,0,0,0,0,1305,0,0,0,163,0,0,0,123,0,0,0,0,48,49,0,1,1,0
83479,Blue Dragon Blade,135,20,2,4,,,,135,-255,1224630,408210,1129,0,0,0,0,0,1359,0,0,0,207,0,0,0,123,0,0,0,0,72,99,0,1,1,0
83480,Mutated Spear,135,20,2,4,,,,135,-255,1224630,408210,1138,0,0,0,0,0,1359,0,0,0,207,0,0,0,123,0,0,0,0,73,100,0,1,1,0
83481,Mutated Spear,135,20,2,4,,,,135,-255,1224630,408210,1138,0,0,0,0,0,1359,0,0,0,207,0,0,0,123,0,0,0,0,52,53,0,1,1,0
83482,Demon Arm Scepter,135,21,2,4,,,,135,-255,1223800,407930,1130,0,0,0,0,0,1252,0,0,0,118,0,0,0,123,0,0,0,0,74,101,0,1,1,0
83483,Demonic Jade Scepter,135,21,2,4,,,,135,-255,1223800,407930,1139,0,0,0,0,0,1252,0,0,0,118,0,0,0,123,0,0,0,0,75,102,0,1,1,0
83484,Demonic Jade Scepter,135,21,2,4,,,,135,-255,1223800,407930,1139,0,0,0,0,0,1252,0,0,0,118,0,0,0,123,0,0,0,0,56,57,0,1,1,0
83485,Magic Ray Armor,135,9,2,4,,,,135,-155,1221550,407180,1270,0,0,43,0,136,0,830,0,0,0,81,66,81,0,61,0,0,0,39,0,0,1,0,0
83486,Magic Ray Armor,135,9,2,4,,,,135,-155,1221550,407180,1270,0,0,43,0,136,0,830,0,0,0,81,66,81,0,61,0,0,0,43,0,0,1,0,0
83487,Magic Ray Armor,135,9,2,4,,,,135,-155,1221550,407180,1270,0,0,43,0,136,0,830,0,0,0,81,66,81,0,61,0,0,0,82,0,0,1,0,0
83488,Magic Ray Gloves,135,10,2,4,,,,135,-55,854560,284850,1272,0,0,0,0,186,0,236,0,0,0,0,0,0,290,0,0,0,0,42,0,0,1,0,0
83489,Magic Ray Gloves,135,10,2,4,,,,135,-55,854560,284850,1272,0,0,0,0,186,0,236,0,0,0,0,0,0,290,0,0,0,0,83,0,0,1,0,0
83490,Magic Ray Gloves,135,10,2,4,,,,135,-55,854560,284850,1272,0,0,0,0,186,0,236,0,0,0,0,0,0,290,0,0,0,0,83,0,0,1,0,0
83491,Magic Ray Light Boots,135,12,2,4,,,,135,0,611740,203910,1273,0,0,0,0,265,0,117,0,0,0,0,0,0,0,145,0,0,0,40,0,0,1,0,0
83492,Magic Ray Light Boots,135,12,2,4,,,,135,0,611740,203910,1273,0,0,0,0,265,0,117,0,0,0,0,0,0,0,145,0,0,0,0,41,0,0,1,0
83493,Magic Ray Light Boots,135,12,2,4,,,,135,0,611740,203910,1273,0,0,0,0,265,0,117,0,0,0,0,0,0,0,145,0,0,0,84,0,0,1,0,0
83494,Power Amulet,135,7,2,4,,,,135,-55,979590,326530,1122,0,0,0,37,79,0,0,0,0,0,228,186,228,0,0,0,0,0,45,0,0,1,0,0
83495,Power Amulet,135,7,2,4,,,,135,-55,979590,326530,1122,0,0,0,37,79,0,0,0,0,0,228,186,228,0,0,0,0,0,45,0,0,1,0,0
83496,Power Amulet,135,7,2,4,,,,135,-55,979590,326530,1122,0,0,0,37,79,0,0,0,0,0,228,186,228,0,0,0,0,0,45,0,0,1,0,0
83497,Dragon Gold Ring,135,11,2,4,,,,135,0,976510,325500,1126,0,30,0,0,79,0,0,0,0,457,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83498,Dragon Gold Ring,135,11,2,4,,,,135,0,976510,325500,1126,0,30,0,0,79,0,0,0,0,457,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83499,Dragon Gold Ring,135,11,2,4,,,,135,0,976510,325500,1126,0,30,0,0,79,0,0,0,0,457,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83500,Demon Lord Dagger,136,19,2,4,,,,136,-249,1254020,418000,1128,0,0,0,0,0,1338,0,0,0,167,0,0,0,127,0,0,0,0,70,97,0,1,1,0
83501,Demon Lord Long Blade,136,19,2,4,,,,136,-249,1254020,418000,1137,0,0,0,0,0,1338,0,0,0,167,0,0,0,127,0,0,0,0,71,98,0,1,1,0
83502,Demon Lord Long Blade,136,19,2,4,,,,136,-249,1254020,418000,1137,0,0,0,0,0,1338,0,0,0,167,0,0,0,127,0,0,0,0,48,49,0,1,1,0
83503,Blue Dragon Blade,136,20,2,4,,,,136,-249,1254440,418140,1129,0,0,0,0,0,1392,0,0,0,212,0,0,0,127,0,0,0,0,72,99,0,1,1,0
83504,Mutated Spear,136,20,2,4,,,,136,-249,1254440,418140,1138,0,0,0,0,0,1392,0,0,0,212,0,0,0,127,0,0,0,0,73,100,0,1,1,0
83505,Mutated Spear,136,20,2,4,,,,136,-249,1254440,418140,1138,0,0,0,0,0,1392,0,0,0,212,0,0,0,127,0,0,0,0,52,53,0,1,1,0
83506,Demon Arm Scepter,136,21,2,4,,,,136,-249,1253600,417860,1130,0,0,0,0,0,1284,0,0,0,121,0,0,0,127,0,0,0,0,74,101,0,1,1,0
83507,Demonic Jade Scepter,136,21,2,4,,,,136,-249,1253600,417860,1139,0,0,0,0,0,1284,0,0,0,121,0,0,0,127,0,0,0,0,75,102,0,1,1,0
83508,Demonic Jade Scepter,136,21,2,4,,,,136,-249,1253600,417860,1139,0,0,0,0,0,1284,0,0,0,121,0,0,0,127,0,0,0,0,56,57,0,1,1,0
83509,Magic Ray Armor,136,9,2,4,,,,136,-149,1251320,417100,1270,0,0,44,0,137,0,850,0,0,0,83,68,83,0,63,0,0,0,39,0,0,1,0,0
83510,Magic Ray Armor,136,9,2,4,,,,136,-149,1251320,417100,1270,0,0,44,0,137,0,850,0,0,0,83,68,83,0,63,0,0,0,43,0,0,1,0,0
83511,Magic Ray Armor,136,9,2,4,,,,136,-149,1251320,417100,1270,0,0,44,0,137,0,850,0,0,0,83,68,83,0,63,0,0,0,82,0,0,1,0,0
83512,Magic Ray Gloves,136,10,2,4,,,,136,-49,875340,291780,1272,0,0,0,0,188,0,242,0,0,0,0,0,0,297,0,0,0,0,42,0,0,1,0,0
83513,Magic Ray Gloves,136,10,2,4,,,,136,-49,875340,291780,1272,0,0,0,0,188,0,242,0,0,0,0,0,0,297,0,0,0,0,83,0,0,1,0,0
83514,Magic Ray Gloves,136,10,2,4,,,,136,-49,875340,291780,1272,0,0,0,0,188,0,242,0,0,0,0,0,0,297,0,0,0,0,83,0,0,1,0,0
83515,Magic Ray Light Boots,136,12,2,4,,,,136,0,626570,208850,1273,0,0,0,0,268,0,121,0,0,0,0,0,0,0,148,0,0,0,40,0,0,1,0,0
83516,Magic Ray Light Boots,136,12,2,4,,,,136,0,626570,208850,1273,0,0,0,0,268,0,121,0,0,0,0,0,0,0,148,0,0,0,0,41,0,0,1,0
83517,Magic Ray Light Boots,136,12,2,4,,,,136,0,626570,208850,1273,0,0,0,0,268,0,121,0,0,0,0,0,0,0,148,0,0,0,84,0,0,1,0,0
83518,Power Amulet,136,7,2,4,,,,136,-49,1003440,334480,1122,0,0,0,38,80,0,0,0,0,0,234,190,234,0,0,0,0,0,45,0,0,1,0,0
83519,Power Amulet,136,7,2,4,,,,136,-49,1003440,334480,1122,0,0,0,38,80,0,0,0,0,0,234,190,234,0,0,0,0,0,45,0,0,1,0,0
83520,Power Amulet,136,7,2,4,,,,136,-49,1003440,334480,1122,0,0,0,38,80,0,0,0,0,0,234,190,234,0,0,0,0,0,45,0,0,1,0,0
83521,Dragon Gold Ring,136,11,2,4,,,,136,0,1000290,333430,1126,0,31,0,0,80,0,0,0,0,468,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83522,Dragon Gold Ring,136,11,2,4,,,,136,0,1000290,333430,1126,0,31,0,0,80,0,0,0,0,468,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83523,Dragon Gold Ring,136,11,2,4,,,,136,0,1000290,333430,1126,0,31,0,0,80,0,0,0,0,468,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83524,Demon Lord Dagger,137,19,2,4,,,,137,-243,1283840,427940,1128,0,0,0,0,0,1370,0,0,0,171,0,0,0,130,0,0,0,0,70,97,0,1,1,0
83525,Demon Lord Long Blade,137,19,2,4,,,,137,-243,1283840,427940,1137,0,0,0,0,0,1370,0,0,0,171,0,0,0,130,0,0,0,0,71,98,0,1,1,0
83526,Demon Lord Long Blade,137,19,2,4,,,,137,-243,1283840,427940,1137,0,0,0,0,0,1370,0,0,0,171,0,0,0,130,0,0,0,0,48,49,0,1,1,0
83527,Blue Dragon Blade,137,20,2,4,,,,137,-243,1284260,428080,1129,0,0,0,0,0,1425,0,0,0,217,0,0,0,130,0,0,0,0,72,99,0,1,1,0
83528,Mutated Spear,137,20,2,4,,,,137,-243,1284260,428080,1138,0,0,0,0,0,1425,0,0,0,217,0,0,0,130,0,0,0,0,73,100,0,1,1,0
83529,Mutated Spear,137,20,2,4,,,,137,-243,1284260,428080,1138,0,0,0,0,0,1425,0,0,0,217,0,0,0,130,0,0,0,0,52,53,0,1,1,0
83530,Demon Arm Scepter,137,21,2,4,,,,137,-243,1283400,427800,1130,0,0,0,0,0,1314,0,0,0,124,0,0,0,130,0,0,0,0,74,101,0,1,1,0
83531,Demonic Jade Scepter,137,21,2,4,,,,137,-243,1283400,427800,1139,0,0,0,0,0,1314,0,0,0,124,0,0,0,130,0,0,0,0,75,102,0,1,1,0
83532,Demonic Jade Scepter,137,21,2,4,,,,137,-243,1283400,427800,1139,0,0,0,0,0,1314,0,0,0,124,0,0,0,130,0,0,0,0,56,57,0,1,1,0
83533,Magic Ray Armor,137,9,2,4,,,,137,-143,1281090,427030,1270,0,0,45,0,138,0,871,0,0,0,85,70,85,0,64,0,0,0,39,0,0,1,0,0
83534,Magic Ray Armor,137,9,2,4,,,,137,-143,1281090,427030,1270,0,0,45,0,138,0,871,0,0,0,85,70,85,0,64,0,0,0,43,0,0,1,0,0
83535,Magic Ray Armor,137,9,2,4,,,,137,-143,1281090,427030,1270,0,0,45,0,138,0,871,0,0,0,85,70,85,0,64,0,0,0,82,0,0,1,0,0
83536,Magic Ray Gloves,137,10,2,4,,,,137,-43,896120,298700,1272,0,0,0,0,190,0,248,0,0,0,0,0,0,304,0,0,0,0,42,0,0,1,0,0
83537,Magic Ray Gloves,137,10,2,4,,,,137,-43,896120,298700,1272,0,0,0,0,190,0,248,0,0,0,0,0,0,304,0,0,0,0,83,0,0,1,0,0
83538,Magic Ray Gloves,137,10,2,4,,,,137,-43,896120,298700,1272,0,0,0,0,190,0,248,0,0,0,0,0,0,304,0,0,0,0,83,0,0,1,0,0
83539,Magic Ray Light Boots,137,12,2,4,,,,137,0,641400,213800,1273,0,0,0,0,271,0,123,0,0,0,0,0,0,0,152,0,0,0,40,0,0,1,0,0
83540,Magic Ray Light Boots,137,12,2,4,,,,137,0,641400,213800,1273,0,0,0,0,271,0,123,0,0,0,0,0,0,0,152,0,0,0,0,41,0,0,1,0
83541,Magic Ray Light Boots,137,12,2,4,,,,137,0,641400,213800,1273,0,0,0,0,271,0,123,0,0,0,0,0,0,0,152,0,0,0,84,0,0,1,0,0
83542,Power Amulet,137,7,2,4,,,,137,-43,1027270,342420,1122,0,0,0,39,81,0,0,0,0,0,238,195,238,0,0,0,0,0,45,0,0,1,0,0
83543,Power Amulet,137,7,2,4,,,,137,-43,1027270,342420,1122,0,0,0,39,81,0,0,0,0,0,238,195,238,0,0,0,0,0,45,0,0,1,0,0
83544,Power Amulet,137,7,2,4,,,,137,-43,1027270,342420,1122,0,0,0,39,81,0,0,0,0,0,238,195,238,0,0,0,0,0,45,0,0,1,0,0
83545,Dragon Gold Ring,137,11,2,4,,,,137,0,1024020,341340,1126,0,31,0,0,81,0,0,0,0,478,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83546,Dragon Gold Ring,137,11,2,4,,,,137,0,1024020,341340,1126,0,31,0,0,81,0,0,0,0,478,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83547,Dragon Gold Ring,137,11,2,4,,,,137,0,1024020,341340,1126,0,31,0,0,81,0,0,0,0,478,0,0,0,0,0,20,0,0,44,0,0,1,0,0
83548,Demon Lord Dagger,138,19,2,4,,,,138,-237,1313640,437880,1128,0,0,0,0,0,1401,0,0,0,175,0,0,0,133,0,0,0,0,70,97,0,1,1,0
83549,Demon Lord Long Blade,138,19,2,4,,,,138,-237,1313640,437880,1137,0,0,0,0,0,1401,0,0,0,175,0,0,0,133,0,0,0,0,71,98,0,1,1,0
83550,Demon Lord Long Blade,138,19,2,4,,,,138,-237,1313640,437880,1137,0,0,0,0,0,1401,0,0,0,175,0,0,0,133,0,0,0,0,48,49,0,1,1,0
83551,Blue Dragon Blade,138,20,2,4,,,,138,-237,1314090,438030,1129,0,0,0,0,0,1459,0,0,0,222,0,0,0,133,0,0,0,0,72,99,0,1,1,0
83552,Mutated Spear,138,20,2,4,,,,138,-237,1314090,438030,1138,0,0,0,0,0,1459,0,0,0,222,0,0,0,133,0,0,0,0,73,100,0,1,1,0
83553,Mutated Spear,138,20,2,4,,,,138,-237,1314090,438030,1138,0,0,0,0,0,1459,0,0,0,222,0,0,0,133,0,0,0,0,52,53,0,1,1,0
83554,Demon Arm Scepter,138,21,2,4,,,,138,-237,1313200,437730,1130,0,0,0,0,0,1345,0,0,0,127,0,0,0,133,0,0,0,0,74,101,0,1,1,0
83555,Demonic Jade Scepter,138,21,2,4,,,,138,-237,1313200,437730,1139,0,0,0,0,0,1345,0,0,0,127,0,0,0,133,0,0,0,0,75,102,0,1,1,0
83556,Demonic Jade Scepter,138,21,2,4,,,,138,-237,1313200,437730,1139,0,0,0,0,0,1345,0,0,0,127,0,0,0,133,0,0,0,0,56,57,0,1,1,0
83557,Magic Ray Armor,138,9,2,4,,,,138,-137,1310860,436950,1270,0,0,46,0,139,0,891,0,0,0,87,71,87,0,66,0,0,0,39,0,0,1,0,0
83558,Magic Ray Armor,138,9,2,4,,,,138,-137,1310860,436950,1270,0,0,46,0,139,0,891,0,0,0,87,71,87,0,66,0,0,0,43,0,0,1,0,0
83559,Magic Ray Armor,138,9,2,4,,,,138,-137,1310860,436950,1270,0,0,46,0,139,0,891,0,0,0,87,71,87,0,66,0,0,0,82,0,0,1,0,0
83560,Magic Ray Gloves,138,10,2,4,,,,138,-37,916910,305630,1272,0,0,0,0,192,0,254,0,0,0,0,0,0,312,0,0,0,0,42,0,0,1,0,0
83561,Magic Ray Gloves,138,10,2,4,,,,138,-37,916910,305630,1272,0,0,0,0,192,0,254,0,0,0,0,0,0,312,0,0,0,0,83,0,0,1,0,0
83562,Magic Ray Gloves,138,10,2,4,,,,138,-37,916910,305630,1272,0,0,0,0,192,0,254,0,0,0,0,0,0,312,0,0,0,0,83,0,0,1,0,0
83563,Magic Ray Light Boots,138,12,2,4,,,,138,0,656250,218750,1273,0,0,0,0,274,0,127,0,0,0,0,0,0,0,156,0,0,0,40,0,0,1,0,0
83564,Magic Ray Light Boots,138,12,2,4,,,,138,0,656250,218750,1273,0,0,0,0,274,0,127,0,0,0,0,0,0,0,156,0,0,0,0,41,0,0,1,0
83565,Magic Ray Light Boots,138,12,2,4,,,,138,0,656250,218750,1273,0,0,0,0,274,0,127,0,0,0,0,0,0,0,156,0,0,0,84,0,0,1,0,0
