ID,Name,Description1,Description2,Description3
99257,"의","이벤트 아이템","",""
99258,"서","이벤트 아이템","",""
99259,"약","이벤트 아이템","",""
99260,"무쌍일천","","",""
99261,"인왕의 신상","경인년을 기리는","백호의 기운이","가득한 아이템."
99262,"떡국","설날 이벤트 아이템.","",""
99263,"세뱃돈","설날 이벤트 아이템.","세뱃돈을 받을 수 있다.",""
99264,"이전증서","서버내 다른계정으로","캐릭터를 이전","할 수 있게 함."
99265,"까치 알","칠석 이벤트 아이템.","까치와 견우의 반지를","획득 할 수 있다."
99266,"까마귀 알","칠석 이벤트 아이템.","까마귀와 직녀의 목걸이를","획득 할 수 있다."
99267,"까치(EVENT)","까치는 방어력과 ","대극방탄세의 숙련도를","상승시켜 준다."
99268,"까마귀(EVENT)","까마귀는 공격력과","무극철포공의 숙련도를","상승시켜준다."
99269,"견우의 반지","견우의 반지.","치명적인 공격이 가능",""
99270,"직녀의 목걸이","직녀의 목걸이는","치명 방어확률 상승",""
99271,"까치의 깃털","사용하면 일정 확률로","명급 아이템을 획득.",""
99272,"까마귀의 깃털","사용하면 일정 확률로","명급 아이템을 획득.",""
99273,"반달","아직 다 차지 않은 반달.","",""
99274,"보름달","추석을 닮은 환한 보름달.","소원을 빌어 보세요.",""
99275,"청주","추석을 기념하는","맛좋은 술.","황문방 충전 불가!"
99276,"꿀송편","꿀이 들어간 송편.","10분간 군신부 효과 및","공격 성공률 20% 상승."
99277,"쑥송편","쑥으로 빚은 송편.","10분간 군신부 효과 및","공격 회피율 20% 상승."
99278,"단풍 씨앗","이벤트 아이템","의원을 통해 조합메뉴로","묘목을 얻을 수 있다."
99279,"은단풍 씨앗","이벤트 아이템","의원을 통해 조합메뉴로","묘목을 얻을 수 있다."
99280,"단풍 묘목","이벤트 아이템","단풍나무의 묘목","Ctrl+클릭 사용"
99281,"은단풍 묘목","이벤트 아이템","은단풍나무의 묘목","Ctrl+클릭 사용"
99282,"까치","까치는 방어력과 ","대극방탄세의 숙련도를","상승시켜 준다."
99283,"까마귀","까마귀는 공격력과","무극철포공의 숙련도를","상승시켜준다."
99284,"붉은 리본","붉게 물든 리본","상자를 포장 할 수 있다",""
99285,"빈 상자","무언가를 담을 수 있는","상자다.",""
99286,"크리스마스 선물상자","크리스마스의 행운이","가득 담긴 상자",""
99287,"눈사람인형","겨울이벤트 아이템","눈사람으로 변신해 보자!",""
99288,"포춘쿠키","과자속에 쪽지가있다.","Ctrl+클릭 으로","확인 할 수 있다."
99289,"이전증서","OK캐쉬백 회원님들을","위한 이전증서.",""(거래,드랍불가)""
99290,"근력단","Ctrl + 클릭 사용","공격력 3.7증가",""
99291,"민첩단","Ctrl + 클릭 사용","공격성공 5증가","공격회피 2.5증가"
99292,"홍삼","근력단의 재료",""홍삼,삼지구엽초,대추를"","조합해보자"
99293,"삼지구엽초","근력단의 재료",""홍삼,삼지구엽초,대추를"","조합해보자"
99294,"대추","근력단의 재료",""홍삼,삼지구엽초,대추를"","조합해보자"
99295,"영지버섯","민첩단의 재료",""영지버섯,석창포,당귀를"","조합해보자"
99296,"석창포","민첩단의 재료",""영지버섯,석창포,당귀를"","조합해보자"
99297,"당귀","민첩단의 재료",""영지버섯,석창포,당귀를"","조합해보자"
99298,"한약상자","상자안에 여러가지","약재가 들어있다.","(기여도 30 소모)"
99299,"홍옥","(명)급 무기에","특별한 힘을 부여","할 수 있습니다."
99300,"흑요석","(명)급 무기에","특별한 힘을 부여","할 수 있습니다."
99301,"월장석","(명)급 무기에","특별한 힘을 부여","할 수 있습니다."
99302,"자수정","(명)급 방어구에","특별한 힘을 부여","할 수 있습니다."
99303,"청주석","(명)급 방어구에","특별한 힘을 부여","할 수 있습니다."
99304,"묘안석","(명)급 방어구에","특별한 힘을 부여","할 수 있습니다."
99305,"활력단 추출서(소)","자신이 복용한 활력단을","10개 추출합니다.",""
99306,"활력단 추출서(중)","자신이 복용한 활력단을","30개 추출합니다.",""
99307,"활력단 추출서(대)","자신이 복용한 활력단을","50개 추출합니다.",""
99308,"내공단 추출서(소)","자신이 복용한 내공단을","10개 추출합니다.",""
99309,"내공단 추출서(중)","자신이 복용한 내공단을","30개 추출합니다.",""
99310,"내공단 추출서(대)","자신이 복용한 내공단을","50개 추출합니다.",""
99311,"근력단 추출서(소)","자신이 복용한 근력단을","10개 추출합니다.",""
99312,"근력단 추출서(중)","자신이 복용한 근력단을","30개 추출합니다.",""
99313,"근력단 추출서(대)","자신이 복용한 근력단을","50개 추출합니다.",""
99314,"민첩단 추출서(소)","자신이 복용한 민첩단을","10개 추출합니다.",""
99315,"민첩단 추출서(중)","자신이 복용한 민첩단을","30개 추출합니다.",""
99316,"민첩단 추출서(대)","자신이 복용한 민첩단을","50개 추출합니다.",""
99317,"활력단(소)","10개의 활력단을","복용합니다",""
99318,"활력단(중)","30개의 활력단을","복용합니다",""
99319,"활력단(대)","50개의 활력단을","복용합니다",""
99320,"내공단(소)","10개의 내공단을","복용합니다",""
99321,"내공단(중)","30개의 내공단을","복용합니다",""
99322,"내공단(대)","50개의 내공단을","복용합니다",""
99323,"근력단(소)","10개의 근력단을","복용합니다",""
99324,"근력단(중)","30개의 근단을","복용합니다",""
99325,"근력단(대)","50개의 근력단을","복용합니다",""
99326,"민첩단(소)","10개의 민첩단을","복용합니다",""
99327,"민첩단(중)","30개의 민첩단을","복용합니다",""
99328,"민첩단(대)","50개의 민첩단을","복용합니다",""
99329,"국화","헌화 아이템","",""
99330,"군신부","일시적으로 전장에서 ","군신과 같은 활약을 펼칠 ","수 있게 도와주는 부적"
99331,"홍주","125초 동안 술 3잔 복용","효과 입니다. 사망 시","효과는 사라집니다."
99332,"영공단","180분 동안 영물경험치가"," 2배 적용됩니다.",""
99333,"성","이벤트 아이템","",""
99334,"원","이벤트 아이템","",""
99335,"감","이벤트 아이템","",""
99336,"사","이벤트 아이템","",""
99337,"삼계탕","Ctrl + 클릭 사용","",""
99338,"선술행낭(EVENT) ","캐릭터의 행낭을","20일간 확장합니다.",""
99339,"별관함(EVENT) ","캐릭터의 보관함을","20일간 확장합니다.",""
99340,"수행부(EVENT) ","Ctrl + 클릭 사용","프리미엄 사냥터를","120분동안 이용가능."
99341,"전신부(EVENT) ","투신과도 같이 전장에서","독보적인 위맹을 떨칠수","있도록 해주는 부적"
99342,"내공단(특대) ","100개의 내공단을","복용합니다",""
99343,"활력단(특대) ","100개의 활력단을","복용합니다",""
99344,"무쌍일천(EVENT)",""이벤트용 신급 망토,"","이벤트 종료시","일괄 삭제됩니다."
99345,"초승달","아직 차지 않은 초승달.","",""
99346,"알밤","추석 이벤트 아이템.","토실토실 한가위 알밤.","3일간 활력단 800개 효과."
99347,"약밤","추석 이벤트 아이템.","고소한 한가위 약밤.","3일간 내공단 800개 효과."
99348,"크리스마스 반지","크리스마스 한정 아이템.","기간동안 치명타 확률이","증가합니다."
99349,"크리스마스 목걸이","크리스마스 한정 아이템.","기간동안 치명방어 확률이","증가합니다."
99350,"가래떡","맛있는 떡국을","만들기 위한 ","조합용 아이템."
99351,"토끼의 지혜(소)","45성부터 99성까지","사용가능한 아이템.","사용시 경험치 증가."
99352,"토끼의 지혜(중)","100성부터 111성까지","사용가능한 아이템.","사용시 경험치 증가."
99353,"토끼의 지혜(대)","112성부터 22갑까지","사용가능한 아이템.","사용시 경험치 증가."
99354,"황금열쇠","황금상자를 사용하기","위한아이템. 도박상에게","구매시 기여도 100소모"
99355,"황금상자","랜덤으로 아이템을","획득할 수 있습니다.",""
99356,"붉은 카네이션","붉은 카네이션","10분간 군신부 효과 및","공격 성공률 20% 상승."
99357,"하얀 카네이션","하얀 카네이션","각 세력의 특정 지역으로","이동이 가능합니다."
99358,"하트조각1","사랑의하트를","만들기 위한 ","조합용 아이템."
99359,"하트조각2","사랑의하트를","만들기 위한 ","조합용 아이템."
99360,"하트조각3","사랑의하트를","만들기 위한 ","조합용 아이템."
99361,"하트조각4","사랑의하트를","만들기 위한 ","조합용 아이템."
99362,"사랑의하트","랜덤으로 아이템을","획득할 수 있습니다.",""
99363,"봉황초","봉황초","10분간 군신부 효과 및","공격회피율 20%상승."
99364,"금강초","금강초","신비한 약초","60분간 활력단 800개 효과."
99365,"신선초","신선초","신비한 약초","60분간 내공단 800개 효과."
99366,"축구공","월드컵 이벤트 아이템.",""(보),(명),(신)급"","아이템을 랜덤으로 획득."
99367,"태극기","월드컵 이벤트 아이템.","사용시 한국팀 응원깃발이","캐릭터에 적용됩니다."
99368,"트로피","월드컵 이벤트 아이템.","랜덤으로 고급 아이템을","획득 할 수 있다."
99369,"체력환(중)","체력을 353 수치 만큼","회복합니다.",""
99370,"공력환(중)","공력을 252","회복 시켜줍니다.",""
99371,"천운부","세력전 시 30분간 기여도 �","공덕치를 추가 획득하고","아이템 드랍률이 50% 상승."
99372,"기념 주화","6주년 기념주화","사용시 포인트를","누적할 수 있습니다."
99373,"기념 상자1","방파부(특) 아이템과","(신)강화교환전표를","받을 수 있습니다."
99374,"기념 상자2","투신부와 천운부","아이템을 받을 수 ","있습니다."
99375,"기념 상자3","폭혈단과 마령단","아이템을 받을 수 ","있습니다."
99376,"기념 상자4","별관함과 선술행낭","아이템을 받을 수 ","있습니다."
99377,"기념 상자5","연환부와 전신부","아이템을 받을 수 ","있습니다."
99378,"기념 상자6","혈맥대통환(특)과","혈맥타통 아이템을","받을 수 있습니다."
99379,"기념 목걸이","십이지천의 6주년을","기념하는 행운의 목걸이.",""
99380,"선물상자","만활력단 만내공단","효과가 15일동안","적용됩니다."
99381,"근력단(EVENT)","Ctrl + 클릭 사용","공격력 3.7증가",""
99382,"민첩단(EVENT)","Ctrl + 클릭 사용","공격성공 5증가","공격회피 2.5증가"
99383,"기념 술병","십이지천의 6주년을","기념하는 통 큰 술병.",""
99384,"축지비선","지맥을 축소하여 질풍처럼","빠르게 운신 가능한 망토","100성 이하에만 적용"
99385,"선물상자","근력단과 민첩단을","7일간 100개 추가 복용한 ","효과가 적용됩니다."
99386,"폭혈단","일순간 폭발적인 투기를","발산할 수 있는 신단.","폭혈화에 필요. [10회]"
99387,"마령단","잠재된 투지를 일깨우는","신단. 7일 동안 투기가","5배로 빠르게 상승합니다."
99388,"연환부","7일간 보조무공을","한번에 시전할 수 있는 ","신비한 부적."
99389,"삼계탕","이벤트 아이템.","무신의 축복이","5분간 적용 됩니다."
99390,"광폭단","투기로 내재된 잠재력을","극대화하는 신단.","광폭화에 필요. [10회]"
99391,"황금알","여름 이벤트 아이템.","랜덤으로 아이템을","획득할 수 있습니다."
99392,"멥쌀","추석 이벤트 아이템.","송편을 만들기 위한","재료 아이템."
99393,"솔잎","추석 이벤트 아이템.","송편을 만들기 위한","재료 아이템."
99394,"송기","추석 이벤트 아이템.","송편을 만들기 위한","재료 아이템."
99395,"꿀","추석 이벤트 아이템.","꿀송편을 만들기 위한","재료 아이템."
99396,"쑥","추석 이벤트 아이템.","쑥송편을 만들기 위한","재료 아이템."
99397,"콩","추석 이벤트 아이템.","콩송편을 만들기 위한","재료 아이템."
99398,"팥","추석 이벤트 아이템.","팥송편을 만들기 위한","재료 아이템."
99399,"밤","추석 이벤트 아이템.","밤송편을 만들기 위한","재료 아이템."
99400,"단호박","추석 이벤트 아이템.","단호박송편을 만들기","위한 재료 아이템."
99401,"감자","추석 이벤트 아이템.","감자송편을 만들기 위한","재료 아이템."
99402,"콩송편","콩이 들어간 송편.","랜덤으로 고급 아이템을","획득 할 수 있습니다."
99403,"팥송편","팥이 들어간 송편.","랜덤으로 고급 아이템을","획득 할 수 있습니다."
99404,"밤송편","밤이 들어간 송편.","3일동안 활력단 800개","효과가 적용됩니다."
99405,"단호박송편","단호박이 들어간 송편.","3일동안 내공단 800개","효과가 적용됩니다."
99406,"감자송편","감자로 빚은 송편.","자신의 레벨에 맞춰","명급 아이템을 획득."
